id,hash,time,timezoneOffset,created,edited,isPublic,isTrack,distance,s,elapsedTime,elevationUp,elevationDown,elevationUpFile,elevationDownFile,altitudeSource,climbScore,percentageHilly,uphillEfficiency,downhillEfficiency,vam,kcal,pulseAvg,pulseMax,recoveryHr,maxHeartRateDropFrom,maxHeartRateDrop,vo2max,vo2maxByTime,vo2maxWithElevation,useVO2max,fitVO2maxEstimate,fitRecoveryTime,fitTrimp,fitHrvAnalysis,fitTrainingEffect,fitAnaerobicTrainingEffect,fitPerformanceCondition,fitPerformanceConditionEnd,fitFtp,fitSweatLoss,fitDeveloperSessionFields,rpe,subjectiveFeeling,trimp,cadence,gap,xPace,xGap,aerobicDecouplingPace,aerobicDecouplingPower,power,powerWithZero,airPower,isPowerCalculated,xPower,xPowerWithZero,wPrimeBalancePowerAvg,wPrimeBalancePowerMin,wPrimeBalancePaceAvg,wPrimeBalancePaceMin,staminaAvg,staminaMin,staminaPotentialAvg,staminaPotentialMin,requiredCriticalPower,requiredCriticalPace,requiredCriticalPaceVo2max,impactLoadFactorAvg,stepSpeedLossAvg,zoneDistributionPace,zoneDistributionHr,zoneDistributionPower,totalStrokes,swolf,wheelSize,poolLength,strideLength,groundcontact,groundcontactBalance,verticalOscillation,verticalRatio,avgImpactGsLeft,avgImpactGsRight,avgBrakingGsLeft,avgBrakingGsRight,avgFootstrikeTypeLeft,avgFootstrikeTypeRight,avgPronationExcursionLeft,avgPronationExcursionRight,avgLegSpringStiffness,avgFormPower,avgRespiratoryRate,avgLeftRightBalance,avgLeftTorqueEffectiveness,avgRightTorqueEffectiveness,avgLeftPedalSmoothness,avgRightPedalSmoothness,avgPlatformCenterOffsetLeft,avgPlatformCenterOffsetRight,avgLeftPowerPhaseStartAngle,avgLeftPowerPhaseEndAngle,avgLeftPowerPhasePeakStartAngle,avgLeftPowerPhasePeakEndAngle,avgRightPowerPhaseStartAngle,avgRightPowerPhaseEndAngle,avgRightPowerPhasePeakStartAngle,avgRightPowerPhasePeakEndAngle,cyclingTotalGrit,cyclingTotalGrit2,cyclingAvgFlow,jumps,percentageRiderPositionSeated,numGearChangeEvents,avgGearRatio,peakEpoc,peakEpocEstimate,temperature,windSpeed,windDeg,humidity,cloudCover,pressure,uvIndex,ozone,isNight,weatherid,weatherSource,routeName,hasTrackdata,isVirtual,splits,splitsCustom,title,partner,notes,creator,creatorDetails,deviceId,source,externalId,lock,sportid,typeid,unique_route_id,accountid,hrv_id,original_file,hrv_avgRR,hrv_rmssd,hrv_sdsd,hrv_sdnn,hrv_sdnn5min,hrv_pnn50,hrv_pnn20,hrv_percentageAnomalies,hrv_dfaA1Avg,hrv_dfaA1Min,hrv_dfaA1Max,hrv_dfaA1PAboveAet,hrv_dfaA1PBelowAnt,hrv_dfaA1PValid,hrv_dfaA1PArtifacts,hrv_estimatedAetPower,hrv_estimatedAetPowerFeasible,hrv_estimatedAetPace,hrv_estimatedAetPaceFeasible,hrv_estimatedAetHr,hrv_estimatedAetHrFeasible,race_officialDistance,race_officialTime,race_officialAscent,race_officialDescent,race_officiallyMeasured,race_name,race_placeTotal,race_placeGender,race_placeAgeclass,race_participantsTotal,race_participantsGender,race_participantsAgeclass,race_priorityLevel,race_status,race_accountid,race_activity_id,race_race_event_id,tags,climbs,equipmentIds
91892373,256ab0cb-9f43-428a-8244-8d200be569cb,1711282430,0,1711285952,,0,0,9.14,3312,3312,23,23,99,100,4,0,0.04,,,,818,152,176,,175,14,40.59,31.81,40.72,1,40.14,4032,,,4.9,0.5,,,,553,,,,117,84,9.93,9.96,9.97,4,3,321,321,,1,323,323,,,,,,,,,,,,,,"9,37,50,3,0,0,0,0,0","1,6,81,12,0","0,0,12,88,0",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,10,26,308,58,54,1010,2,,0,11,4,Kislingbury,1,0,U0.288|2:00-U1.609|9:45-U1.609|9:39-U1.609|9:49-U1.609|9:38-U1.609|9:38-U0.806|4:42,,"South Northamptonshire - Run",,,3600,,451,3,14560087747,0,1094255,1228830,4664693,161408,,71861009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92114102,e6c4f78d-372d-4f51-8464-d133707279d2,1711474897,0,1711477586,,0,0,6.94,2577,2577,33,33,75,51,4,0,0.03,,,,620,148,161,,149,31,40.92,30.31,41.16,1,40.2,2304,,,4.1,0.2,,,,419,,,,83,85,9.69,9.82,9.83,10.1,8.8,315,313,,1,319,318,,,,,,,,,,,,,,"11,38,47,3,1,0,0,0,0","1,16,82,1,0","2,1,13,83,1",,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.1,10,7,139,87,99,983,0,,0,6,4,Kislingbury,1,0,U0.315|2:00-U1.609|9:33-U1.609|9:48-U1.609|9:40-U1.608|9:56-U0.186|2:00,,"South Northamptonshire - Easy Run",,,3600,,451,3,14594303833,0,1094255,1228830,4664675,161408,,72062728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92349608,1393c5e8-6caa-4b04-bd03-45b7470c5085,1711720132,0,1711722528,,0,0,6.67,2307,2307,10,8,58,76,4,0,0.04,,,,613,163,179,,179,18,38.7,32.91,38.78,1,40.19,4037,,,4.9,2.3,,,,411,,,,103,85,10.42,10.69,10.72,12.9,13.9,341,341,,1,356,356,,,,,,,,,,,,,,"13,29,18,24,13,2,0,0,0","1,2,27,71,0","0,2,18,60,20",,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.2,12,30,203,71,32,986,2,,0,11,4,Kislingbury,1,0,U0.359|2:00-U1.609|9:52-U1.609|8:05-U1.609|9:12-U1.488|9:18,,"South Northamptonshire - Tempo Run",,,3600,,451,3,14635822610,0,1094255,1228830,4664685,161408,,72277301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92489466,c52bf279-5605-43f7-8038-8c44ebed2399,1711872732,60,1711872576,,0,0,9.23,3312,3312,33,33,114,93,4,0,0.03,,,,809,148,161,,154,11,42.69,32.21,42.88,1,40.37,3456,,,4.7,,,,,425,,,,104,85,10.03,10.06,10.07,2.9,2.2,325,325,,1,327,327,,,,,,,,,,,,,,"7,30,58,5,0,0,0,0,0","1,8,90,0,0","0,0,10,90,0",,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6,6,19,86,93,86,996,1,,0,4,4,Kislingbury,1,0,U0.285|2:00-U1.609|9:45-U1.609|9:41-U1.609|9:39-U1.609|9:32-U1.609|9:23-U0.895|5:12,,"South Northamptonshire - Run",,,3600,,451,3,14662602667,0,1094255,1228830,4664712,161408,,72402161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92705616,0cb15a8b-b6e6-479d-b50b-3068a53f9909,1712079298,60,1712078192,,0,0,6.79,2401,2401,16,16,114,56,4,0,0,,,,624,156,173,,170,7,40.27,32.09,40.38,1,40.34,3476,,,4.7,1.6,,,,396,,,,94,84,10.18,10.2,10.2,9.3,9,331,331,,1,332,332,,,,,,,,,,,,,,"4,16,74,4,1,0,0,0,0","1,12,33,55,0","0,0,7,93,0",0,5,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.7,12,20,189,72,98,1003,0,,0,4,4,Kislingbury,1,0,U0.312|2:00-U1.609|9:28-U1.609|9:17-U1.609|9:29-U1.609|9:33-U0.039|0:14,,"South Northamptonshire - Easy Run",,,3600,,451,3,14702591552,0,1094255,1228830,4664695,161408,,72596728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92791736,a8c3d153-0418-4cde-b6be-7df5556712a7,1712165009,60,1712166027,,0,0,10.96,4458,4458,46,46,123,165,4,0,0.11,,,,965,149,183,,183,41,36.2,28.11,36.39,1,40.36,2938,,,4.3,3.9,,,,728,,,,149,76,8.85,10.74,10.75,12.4,13.5,284,284,,1,365,365,,,,,,,,,,,,,,"65,1,1,5,19,9,1,0,0","0,38,28,34,0","1,29,36,7,28",0,5,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,12,28,255,72,86,1001,0,,0,11,4,Kislingbury,1,0,U1.609|11:51-U0.748|3:30-U0.446|3:30-U0.774|3:30-U0.274|3:30-U0.673|3:30-U0.324|3:30-U0.744|3:30-U0.337|3:30-U0.684|3:30-U0.271|3:30-U0.728|3:30-U0.321|3:30-U0.744|3:30-U0.353|3:30-U0.608|3:30-U0.433|3:30-U0.886|6:27,,"South Northamptonshire - Speed Repeats",,,3600,,451,3,14718917437,0,1094255,1228830,4664718,161408,,72673100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92975465,4ae32e31-1ad7-4616-8e5c-0bf286c25917,1712334104,60,1712333575,,0,0,8.25,2966,2966,29,29,92,98,4,0,0.04,,,,758,161,182,,171,22,37.6,31.88,37.76,1,40.33,4335,,,5,2.4,,,,609,,,,128,84,10.03,10.38,10.4,12.6,11.5,326,326,,1,343,343,,,,,,,,,,,,,,"27,28,11,20,14,1,0,0,0","1,4,30,64,1","0,4,32,47,16",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6,15,29,221,71,87,1003,1,,0,11,4,Kislingbury,1,0,U0.281|2:00-U1.609|10:06-U0.402|2:45-U1.609|8:15-U1.609|8:29-U0.803|4:28-U1.609|11:16-U0.325|2:06,,"South Northamptonshire - Tempo Run",,,3600,,451,3,14748096832,0,1094255,1228830,4664659,161408,,72836508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93135902,b88478af-9752-4d0c-a7d4-199f523c9e3c,1712501454,60,1712499250,,0,0,2.98,1338,1338,12,13,28,33,4,0,0,,0.86,,264,132,142,,139,14,37.7,22.83,37.88,1,40.34,1303,,,2.3,,,,,194,,,,29,80,8,8.06,8.06,2.6,1.7,247,247,,1,251,251,,,,,,,,,,,,,,"96,3,1,0,0,0,0,0,0","1,97,1,0,0","0,2,94,4,0",,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,15,39,210,68,43,1006,3,,0,11,4,Kislingbury,1,0,U1.609|12:00-U1.367|10:18,,"South Northamptonshire Running",,,3600,,451,3,14780890012,0,1094255,1228830,4664721,161408,,72979642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93330272,35b4319a-3333-4b91-acf7-3e7837bc357e,1712682607,60,1712680421,,0,0,3.84,1361,1361,13,13,33,28,4,0,0.02,,,,335,145,161,,160,12,44.61,30.92,44.79,1,40.39,1396,,,3.4,,,,,215,,,,42,84,10.15,10.18,10.19,14,13.6,330,330,,1,332,332,,,,,,,,,,,,,,"7,22,62,6,1,1,0,0,0","2,25,67,6,0","0,1,10,89,0",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3,10,36,283,64,39,1012,1,,0,11,4,Kislingbury,1,0,U0.332|2:00-U1.609|9:29-U1.609|9:35-U0.285|1:37,,"South Northamptonshire - Easy Run",,,3600,,451,3,14814649696,0,1094255,1228830,4664673,161408,,73152762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93527061,e079ab5e-ad3c-4416-89ac-0ae5695dee70,1712853293,60,1712851597,,0,0,5.31,1816,1816,17,20,41,61,4,0,0,,1.1,,465,151,183,,163,27,44.02,32.89,44.16,1,40.41,2448,,,4.2,2.4,,,,351,,,,71,83,10.53,10.97,11,26.4,24.5,346,346,,1,367,367,,,,,,,,,,,,,,"14,20,23,12,27,3,0,0,0","2,33,6,56,3","0,7,12,53,29",,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,17,20,234,69,94,1028,1,,0,4,4,Kislingbury,1,0,U0.306|2:00-U1.206|7:12-U1.609|7:52-U0.805|3:53-U1.206|7:18-U0.179|2:00,,"South Northamptonshire - Tempo Run",,,3600,,451,3,14847621597,0,1094255,1228830,4664623,161408,,73330713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93608619,f3d46e68-ee7f-4c10-b688-289a235a2e23,1712936318,60,1712934426,,0,0,4.35,1646,1646,18,16,99,25,4,0,0,,,,390,144,154,,151,8,41.54,28.79,41.77,1,40.59,1338,,,3.3,,,,,303,,,,49,84,9.53,9.64,9.66,12.4,13.1,305,305,,1,312,312,,,,,,,,,,,,,,"34,32,28,5,1,0,0,0,0","3,11,86,0,0","0,1,43,56,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,18,25,235,64,96,1025,2,,0,11,4,Kislingbury,1,0,U1.609|9:37-U1.609|10:08-U1.131|7:41,,"South Northamptonshire Running",,,3600,,451,3,14862862540,0,1094255,1228830,4664652,161408,,73405710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93697716,1cb5ddc7-85f3-471c-ac3c-7e31735518a7,1713021207,60,1713019514,,0,0,4.37,1721,1721,14,13,24,86,4,0,0,,,,387,142,152,,147,12,40.3,27.43,40.47,1,40.57,1232,,,3.1,,,,,267,,,,47,82,9.16,9.2,9.2,4.5,4.2,291,291,,1,293,293,,,,,,,,,,,,,,"47,46,7,0,0,0,0,0,0","1,39,60,0,0","0,1,62,37,0",,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,17,29,241,67,91,1019,3,,0,11,4,Kislingbury,1,0,U1.609|10:17-U1.609|10:50-U1.153|7:34,,"South Northamptonshire Running",,,3600,,451,3,14879835865,0,1094255,1228830,4664652,161408,,73487530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93774250,220bbb97-e55b-4ad9-8967-13218ec91ff8,1713097481,60,1713097908,,0,0,6.24,2194,2194,26,21,80,74,4,0,0.06,,,,552,153,172,,166,7,41.73,32.13,41.99,1,40.62,2448,,,4.2,0.7,,,,367,,,,78,84,10.27,10.45,10.44,9,12.3,334,334,,1,344,344,,,,,,,,,,,,,,"6,23,61,9,1,0,0,0,0","1,12,68,19,0","0,0,10,90,0",,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4,11,18,254,55,69,1023,3,,0,4,4,Kislingbury,1,0,U0.362|2:00-U1.609|9:31-U1.609|9:24-U1.609|9:27-U1.045|6:11,,"South Northamptonshire - Run",,,3600,,451,3,14895137802,0,1094255,1228830,4664636,161408,,73554552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93972077,6ec84688-888f-451b-8c15-049a67009895,1713287663,60,1713285437,,0,0,3.74,1313,1313,22,16,36,76,4,0,0,,,,316,146,161,,156,34,44.71,31.22,45.12,1,40.64,1280,,,3.2,1,,,,174,,,,42,82,10.32,10.42,10.48,13.3,11.4,337,337,,1,345,345,,,,,,,,,,,,,,"11,10,42,34,3,0,0,0,0","2,25,72,1,0","0,5,6,87,2",,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6,9,20,339,71,65,1015,1,,0,4,4,Kislingbury,1,0,U0.350|2:00-U1.609|9:09-U1.609|9:42-U0.173|1:02,,"South Northamptonshire - Easy Run",,,3600,,451,3,14930729659,0,1094255,1228830,4664673,161408,,73729995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94065682,1229f273-e805-4925-99b2-b6f32231754f,1713374099,60,1713372545,,0,0,5.48,1976,1976,29,29,63,48,4,0,0.13,,,,494,146,163,,156,8,43.25,30.93,43.54,1,40.6,2044,,,3.9,0.2,,,,316,,,,62,84,10,10.04,10.06,14.5,15.2,323,323,,1,327,327,,,,,,,,,,,,,,"9,38,48,4,1,0,0,0,0","1,29,65,5,0","0,0,13,87,1",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,9,25,324,63,58,1015,1,,0,11,4,Kislingbury,1,0,U0.343|2:00-U1.609|9:34-U1.609|9:45-U1.608|9:36-U0.309|2:00,,"South Northamptonshire - Easy Run",,,3600,,451,3,14947489920,0,1094255,1228830,4664646,161408,,73810671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94213137,87fd0fe9-3be1-4aa6-9a5e-ced1a8c0960e,1713539443,60,1713537193,,0,0,3.57,1294,1294,12,12,53,62,4,0,0,,,,305,140,155,,151,7,45.51,29.96,45.7,1,40.62,1280,,,3.2,,,,,198,,,,35,83,9.95,9.97,9.98,12.4,11.8,320,320,,1,322,322,,,,,,,,,,,,,,"12,32,49,5,1,0,0,0,0","2,34,63,0,0","0,1,16,83,0",,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8,12,22,348,66,73,1018,3,,0,4,4,Kislingbury,1,0,U0.317|2:00-U1.609|9:35-U1.609|9:42-U0.039|0:17,,"South Northamptonshire - Easy Run",,,3600,,451,3,14976256551,0,1094255,1228830,4664733,161408,,73941369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94340826,285a0129-b8d1-4d7e-877b-bdca55357592,1713686454,60,1713686368,,0,0,9.42,3402,3402,35,32,87,105,4,0,0.07,,,,833,150,162,,158,10,41.55,32.01,41.76,1,40.69,3744,,,4.8,,,,,467,,,,115,84,9.98,9.97,10.01,7,5.8,321,321,,1,324,324,,,,,,,,,,,,,,"7,39,52,2,0,0,0,0,0","1,10,86,3,0","0,0,14,86,0",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7,5,18,15,73,43,1031,1,,0,3,4,Kislingbury,1,0,U0.294|2:00-U1.609|9:35-U1.609|9:38-U1.609|9:40-U1.609|9:45-U1.609|9:31-U1.077|6:32,,"South Northamptonshire - Run",,,3600,,451,3,15001327014,0,1094255,1228830,4664700,161408,,74059180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94546422,50e23b32-5d3c-47ac-a6ce-9ac1e2d095e7,1713891373,60,1713890191,,0,0,6.78,2323,2323,20,18,85,88,4,0,0.09,,,,592,153,170,,143,12,43.09,33.31,43.26,1,40.71,2880,,,4.5,2.1,,,,325,,,,84,84,10.51,10.58,10.62,7.6,6.1,343,343,,1,348,348,,,,,,,,,,,,,,"10,8,49,25,6,1,0,0,0","1,10,54,34,0","0,1,8,87,4",,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,9,20,2,62,71,1022,1,,0,4,4,Kislingbury,1,0,U0.331|2:00-U1.609|9:30-U1.609|9:02-U1.609|8:59-U1.608|9:00-U0.009|0:11,,"South Northamptonshire - Easy Run",,,3600,,451,3,15040849992,0,1094255,1228830,4664671,161408,,74245329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94630851,a3339ff6-a80a-4912-a197-408320592846,1713976476,60,1713977145,,0,0,10.04,3953,3953,30,30,124,115,4,0,0.06,,,,878,146,181,,175,43,38.79,29.02,38.94,1,40.72,3596,,,4.4,4,,,,395,,,,125,77,9.14,11,11.06,11.2,3.4,294,294,,1,377,377,,,,,,,,,,,,,,"56,10,2,1,15,13,2,0,0","0,41,32,26,0","1,30,29,11,29",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,9,14,351,63,85,1015,1,,0,4,4,Kislingbury,1,0,U1.609|10:16-U0.765|3:30-U0.394|3:30-U0.762|3:30-U0.344|3:30-U0.684|3:30-U0.379|3:30-U0.706|3:30-U0.283|3:30-U0.733|3:30-U0.278|3:30-U0.729|3:30-U0.342|3:30-U0.667|3:30-U0.417|3:30-U0.948|6:37,,"South Northamptonshire - Speed Repeats",,,3600,,451,3,15057099769,0,1094255,1228830,4664649,161408,,74320515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94793949,4f02558f-a4fb-43bd-b0ef-4b1bb9cc9f76,1714146054,60,1714144850,,0,0,6.6,2314,2314,23,23,49,72,4,0,0.05,,,,579,156,180,,147,9,40.69,32.36,40.87,1,40.66,2770,,,4.4,2.1,,,,380,,,,88,84,10.27,10.4,10.46,2.3,-2.4,333,333,,1,343,343,,,,,,,,,,,,,,"11,23,47,12,7,1,0,0,0","1,5,61,33,0","0,0,14,74,12",,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,11,8,78,59,87,1004,2,,0,4,4,Kislingbury,1,0,U0.319|2:00-U1.609|9:36-U1.609|9:51-U1.609|9:21-U1.454|7:46,,"South Northamptonshire - Run",,,3600,,451,3,15087368935,0,1094255,1228830,4664688,161408,,74466743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94937946,52821055-4027-4aa0-be7d-e3224d9f8401,1714305396,60,1714304347,,0,0,7.09,2465,2465,18,17,75,74,4,0,0.01,,,,617,150,167,,167,15,43.55,32.83,43.69,1,40.68,2736,,,4.4,2.5,,,,337,,,,84,84,10.38,10.58,10.59,5.7,2.7,336,336,,1,346,346,,,,,,,,,,,,,,"8,30,36,14,10,1,0,0,0","1,17,64,19,0","0,1,13,75,10",,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6,6,24,296,87,99,1004,2,,0,9,4,Kislingbury,1,0,U0.320|2:00-U1.609|9:42-U1.609|9:21-U1.609|8:39-U1.608|9:24-U0.338|2:00,,"South Northamptonshire - Run",,,3600,,451,3,15116959351,0,1094255,1228830,4664654,161408,,74596208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95132104,5d236584-7402-4fd6-a710-fe7f4c156fd9,1714496400,60,1714494109,,0,0,3.6,1254,1254,18,17,42,36,4,0,0.06,,,,320,150,167,,137,11,43.45,31.44,43.73,1,40.66,1463,,,3.5,0.9,,,,239,,,,43,84,10.35,10.36,10.42,6.5,4.6,335,335,,1,339,339,,,,,,,,,,,,,,"11,15,40,30,4,1,0,0,0","1,31,32,35,0","0,0,15,83,2",,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,16,25,170,55,57,1008,1,,0,11,4,Kislingbury,1,0,U0.311|2:00-U1.609|9:27-U1.609|9:01-U0.073|0:26,,"South Northamptonshire - Easy Run",,,3600,,451,3,15154445549,0,1094255,1228830,4664719,161408,,74772630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95235866,bfe99df7-56e9-4548-8166-d7d26ea06566,1714588946,60,1714587318,,0,0,5.02,1898,1898,22,21,63,85,4,0,0.13,,,,452,150,161,,159,8,39.26,29.06,39.48,1,40.65,1591,,,3.6,,,,,312,,,,62,84,9.53,9.55,9.59,10.6,11.3,303,303,,1,306,306,,,,,,,,,,,,,,"18,63,16,3,0,0,0,0,0","1,19,78,3,0","0,1,45,54,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,17,14,40,80,92,1006,0,,0,4,4,Kislingbury,1,0,U0.286|2:00-U1.609|9:57-U1.609|10:01-U1.517|9:41,,"South Northamptonshire - Easy Run",,,3600,,451,3,15176022227,0,1094255,1228830,4664645,161408,,74862099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95440691,0fdafcf4-9fcb-4d7c-97c1-5cb9cdb6ccc3,1714816920,120,1714811988,1714817159,0,0,5.01,1483,1360,,,,,0,,,,,,363,173,189,188,187,3,42.64,38.93,42.64,1,40.65,4032,,,4.9,2.7,,,,136,,,,76,86,,13.27,,10.4,10.9,451,449,,1,452,451,,,,,,,,,,,,,,"0,0,0,0,42,57,0,0,0","1,3,7,52,37","0,0,0,1,98",,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4,,,,,,,,,,1,,,1,1,U1.609|7:21-U1.609|7:12-U1.609|7:19-U0.172|0:49,,"5K Race",,,3600,,451,3,15215097072,0,1094255,1228830,,161408,,75047177,,,,,,,,,,,,,,,,,,,,,,5,1481,,,1,"5K Race Upton Park run",,,,,,,0,0,161408,95440691,,,,
95623979,be88db0d-f4d4-4a15-8577-6b41f2523c7f,1714989736,60,1714987135,,0,0,1.71,540,540,6,9,20,16,4,0,0.03,,0.99,,131,146,178,,178,32,50.95,33.08,51.06,1,40.67,1662,,,2.5,3.1,,,,54,,,,18,84,11.28,11.86,11.81,16.9,18.1,370,370,,1,395,395,,,,,,,,,,,,,,"29,15,1,2,19,34,1,0,0","7,20,39,34,0","0,3,36,8,53",,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,13,6,38,79,99,1008,2,,0,4,4,Kislingbury,1,0,U0.298|2:00-U1.124|5:00-U0.287|2:00,,"South Northamptonshire - Benchmark Run",,,3600,,451,3,15249613091,0,1094255,1228830,4664679,161408,,75206854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95736740,4c5827e2-9231-48b6-944f-b74a88f08fa0,1715103265,60,1715101201,,0,0,3.9,1311,1311,3,5,38,103,4,0,0,,,,315,144,164,,124,9,48.08,32.97,48.09,1,40.69,1396,,,3.4,0.9,,,,131,,,,40,85,10.68,10.69,10.68,16.3,15.2,345,345,,1,346,346,,,,,,,,,,,,,,"4,6,47,40,3,0,0,0,0","4,27,58,12,0","0,0,6,94,0",,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9,16,13,30,66,76,1024,2,,0,4,4,Kislingbury,1,0,U0.332|2:00-U1.609|8:56-U1.609|8:55-U0.351|2:00,,"South Northamptonshire - Easy Run",,,3600,,451,3,15272480815,0,1094255,1228830,4664656,161408,,75303015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95825390,7ab13615-516e-45ee-b0c3-1e0b41609134,1715188596,60,1715187640,,0,0,6.04,2363,2363,5,4,80,100,4,0,0,,,,511,150,179,,174,38,37.63,28.2,37.68,1,40.75,2700,,,3.4,3.3,,,,236,,,,81,78,9.18,11.19,11.26,18.8,7.2,293,293,,1,387,387,,,,,,,,,,,,,,"71,5,4,1,1,8,9,1,0","2,30,38,30,0","1,18,55,8,18",,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5,20,9,213,56,74,1027,1,,0,4,4,Kislingbury,1,0,U1.609|10:39-U0.339|1:30-U0.209|1:30-U0.374|1:30-U0.145|1:30-U0.306|1:30-U0.142|1:30-U0.372|1:30-U0.138|1:30-U0.329|1:30-U0.127|1:30-U0.323|1:30-U0.122|1:30-U1.503|10:44,,"South Northamptonshire - Speed Repeats",,,3600,,451,3,15289892197,0,1094255,1228830,4664633,161408,,75381845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
